Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
1995,1,20TH CENTURY INDUSTRIES,6311,10-K,100331,https://www.sec.gov/Archives/edgar/data/100331/0000100331-95-000014-index.htm,https://www.sec.gov/Archives/edgar/data/100331/0000100331-95-000014.txt
1995,1,A L LABORATORIES INC,2834,10-K,730469,https://www.sec.gov/Archives/edgar/data/730469/0000730469-95-000002-index.htm,https://www.sec.gov/Archives/edgar/data/730469/0000730469-95-000002.txt
1995,1,ABBOTT LABORATORIES,2834,10-K,1800,https://www.sec.gov/Archives/edgar/data/1800/0000912057-95-001314-index.htm,https://www.sec.gov/Archives/edgar/data/1800/0000912057-95-001314.txt
1995,1,ABM INDUSTRIES INC,7340,10-K,771497,https://www.sec.gov/Archives/edgar/data/771497/0000912057-95-000209-index.htm,https://www.sec.gov/Archives/edgar/data/771497/0000912057-95-000209.txt
1995,1,ACC CORP,4813,10-K,783233,https://www.sec.gov/Archives/edgar/data/783233/0000927550-95-000015-index.htm,https://www.sec.gov/Archives/edgar/data/783233/0000927550-95-000015.txt
1995,1,ACCEPTANCE INSURANCE COMPANIES INC,6199,10-K,74783,https://www.sec.gov/Archives/edgar/data/74783/0000950124-95-000983-index.htm,https://www.sec.gov/Archives/edgar/data/74783/0000950124-95-000983.txt
1995,1,ACE HARDWARE CORP,5070,10-K,2024,https://www.sec.gov/Archives/edgar/data/2024/0000002024-95-000007-index.htm,https://www.sec.gov/Archives/edgar/data/2024/0000002024-95-000007.txt
1995,1,ACME METALS INC /DE/,3312,10-K,883702,https://www.sec.gov/Archives/edgar/data/883702/0000912057-95-001704-index.htm,https://www.sec.gov/Archives/edgar/data/883702/0000912057-95-001704.txt
1995,1,ACNB CORP,6022,10-K,715579,https://www.sec.gov/Archives/edgar/data/715579/0000950109-95-000966-index.htm,https://www.sec.gov/Archives/edgar/data/715579/0000950109-95-000966.txt
1995,1,ACTAVA GROUP INC,7384,10-K,39547,https://www.sec.gov/Archives/edgar/data/39547/0000950144-95-000874-index.htm,https://www.sec.gov/Archives/edgar/data/39547/0000950144-95-000874.txt
1995,1,ACUSON CORP,3845,10-K,717014,https://www.sec.gov/Archives/edgar/data/717014/0000898430-95-000402-index.htm,https://www.sec.gov/Archives/edgar/data/717014/0000898430-95-000402.txt
1995,1,ADOBE SYSTEMS INC,7372,10-K,796343,https://www.sec.gov/Archives/edgar/data/796343/0000912057-95-000843-index.htm,https://www.sec.gov/Archives/edgar/data/796343/0000912057-95-000843.txt
1995,1,ADVANCE ROSS CORP,3564,10-K,2457,https://www.sec.gov/Archives/edgar/data/2457/0000950124-95-000996-index.htm,https://www.sec.gov/Archives/edgar/data/2457/0000950124-95-000996.txt
1995,1,ADVANCED MICRO DEVICES INC,3674,10-K,2488,https://www.sec.gov/Archives/edgar/data/2488/0000950131-95-000530-index.htm,https://www.sec.gov/Archives/edgar/data/2488/0000950131-95-000530.txt
1995,1,ADVANCED TECHNOLOGY LABORATORIES INC/,3845,10-K,806086,https://www.sec.gov/Archives/edgar/data/806086/0000899243-95-000135-index.htm,https://www.sec.gov/Archives/edgar/data/806086/0000899243-95-000135.txt
1995,1,ADVANTA CORP,6141,10-K,96638,https://www.sec.gov/Archives/edgar/data/96638/0000893220-95-000148-index.htm,https://www.sec.gov/Archives/edgar/data/96638/0000893220-95-000148.txt
1995,1,AETNA LIFE & CASUALTY CO,6311,10-K,2648,https://www.sec.gov/Archives/edgar/data/2648/0000002648-95-000024-index.htm,https://www.sec.gov/Archives/edgar/data/2648/0000002648-95-000024.txt
1995,1,AHMANSON H F & CO /DE/,6035,10-K,771667,https://www.sec.gov/Archives/edgar/data/771667/0000950150-95-000219-index.htm,https://www.sec.gov/Archives/edgar/data/771667/0000950150-95-000219.txt
1995,1,AIR & WATER TECHNOLOGIES CORP,8711,10-K,823556,https://www.sec.gov/Archives/edgar/data/823556/0000950103-95-000049-index.htm,https://www.sec.gov/Archives/edgar/data/823556/0000950103-95-000049.txt
1995,1,AIR EXPRESS INTERNATIONAL CORP /DE/,4731,10-K,700674,https://www.sec.gov/Archives/edgar/data/700674/0000700674-95-000001-index.htm,https://www.sec.gov/Archives/edgar/data/700674/0000700674-95-000001.txt
1995,1,AIRBORNE FREIGHT CORP /DE/,4513,10-K,3000,https://www.sec.gov/Archives/edgar/data/3000/0000003000-95-000003-index.htm,https://www.sec.gov/Archives/edgar/data/3000/0000003000-95-000003.txt
1995,1,AIRTOUCH COMMUNICATIONS,4812,10-K,904255,https://www.sec.gov/Archives/edgar/data/904255/0000950149-95-000124-index.htm,https://www.sec.gov/Archives/edgar/data/904255/0000950149-95-000124.txt
1995,1,ALABAMA POWER CO,4911,10-K,3153,https://www.sec.gov/Archives/edgar/data/3153/0000092122-95-000038-index.htm,https://www.sec.gov/Archives/edgar/data/3153/0000092122-95-000038.txt
1995,1,ALASKA AIR GROUP INC,4512,10-K,766421,https://www.sec.gov/Archives/edgar/data/766421/0000766421-95-000002-index.htm,https://www.sec.gov/Archives/edgar/data/766421/0000766421-95-000002.txt
1995,1,ALC COMMUNICATIONS CORP,4813,10-K,783425,https://www.sec.gov/Archives/edgar/data/783425/0000950124-95-000841-index.htm,https://www.sec.gov/Archives/edgar/data/783425/0000950124-95-000841.txt
1995,1,ALEXANDER & ALEXANDER SERVICES INC,6411,10-K,3449,https://www.sec.gov/Archives/edgar/data/3449/0000950112-95-000854-index.htm,https://www.sec.gov/Archives/edgar/data/3449/0000950112-95-000854.txt
1995,1,ALEXANDER & BALDWIN INC,4400,10-K,3453,https://www.sec.gov/Archives/edgar/data/3453/0000003453-95-000010-index.htm,https://www.sec.gov/Archives/edgar/data/3453/0000003453-95-000010.txt
1995,1,ALEXANDER ENERGY CORP,1311,10-K,355143,https://www.sec.gov/Archives/edgar/data/355143/0000950134-95-000622-index.htm,https://www.sec.gov/Archives/edgar/data/355143/0000950134-95-000622.txt
1995,1,ALLEGHANY CORP /DE,6361,10-K,775368,https://www.sec.gov/Archives/edgar/data/775368/0000950123-95-000585-index.htm,https://www.sec.gov/Archives/edgar/data/775368/0000950123-95-000585.txt
1995,1,ALLEGHENY LUDLUM CORP ET AL,3312,10-K,811929,https://www.sec.gov/Archives/edgar/data/811929/0000950132-95-000065-index.htm,https://www.sec.gov/Archives/edgar/data/811929/0000950132-95-000065.txt
1995,1,ALLEGIANCE BANC CORPORATION,6022,10-K,807522,https://www.sec.gov/Archives/edgar/data/807522/0000807522-95-000003-index.htm,https://www.sec.gov/Archives/edgar/data/807522/0000807522-95-000003.txt
1995,1,ALLEN ORGAN CO,3931,10-K,3753,https://www.sec.gov/Archives/edgar/data/3753/0000003753-95-000008-index.htm,https://www.sec.gov/Archives/edgar/data/3753/0000003753-95-000008.txt
1995,1,ALLERGAN INC,2834,10-K,850693,https://www.sec.gov/Archives/edgar/data/850693/0000892569-95-000068-index.htm,https://www.sec.gov/Archives/edgar/data/850693/0000892569-95-000068.txt
1995,1,ALLIANCE CAPITAL MANAGEMENT LP,6282,10-K,825313,https://www.sec.gov/Archives/edgar/data/825313/0000912057-95-001962-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000091205795001962/0000912057-95-001962.txt
1995,1,ALLIEDSIGNAL INC,3724,10-K,773840,https://www.sec.gov/Archives/edgar/data/773840/0000950117-95-000038-index.htm,https://www.sec.gov/Archives/edgar/data/773840/0000950117-95-000038.txt
1995,1,ALLTEL CORP,4813,10-K,65873,https://www.sec.gov/Archives/edgar/data/65873/0000065873-95-000002-index.htm,https://www.sec.gov/Archives/edgar/data/65873/0000065873-95-000002.txt
1995,1,ALPNET INC,7389,10-K,712425,https://www.sec.gov/Archives/edgar/data/712425/0000712425-95-000004-index.htm,https://www.sec.gov/Archives/edgar/data/712425/0000712425-95-000004.txt
1995,1,ALTRON INC,3672,10-K,741339,https://www.sec.gov/Archives/edgar/data/741339/0000950109-95-000950-index.htm,https://www.sec.gov/Archives/edgar/data/741339/0000950109-95-000950.txt
1995,1,ALUMINUM CO OF AMERICA,3334,10-K,4281,https://www.sec.gov/Archives/edgar/data/4281/0000004281-95-000002-index.htm,https://www.sec.gov/Archives/edgar/data/4281/0000004281-95-000002.txt
1995,1,AMAX GOLD INC,1040,10-K,814577,https://www.sec.gov/Archives/edgar/data/814577/0000950109-95-001047-index.htm,https://www.sec.gov/Archives/edgar/data/814577/0000950109-95-001047.txt
1995,1,AMDAHL CORP,3571,10-K,4427,https://www.sec.gov/Archives/edgar/data/4427/0000004427-95-000034-index.htm,https://www.sec.gov/Archives/edgar/data/4427/0000004427-95-000034.txt
1995,1,AMERICA FIRST TAX EXEMPT MORTGAGE FUND LTD PARTNERSHIP,6189,10-K,776734,https://www.sec.gov/Archives/edgar/data/776734/0000776734-95-000003-index.htm,https://www.sec.gov/Archives/edgar/data/776734/0000776734-95-000003.txt
1995,1,AMERICA WEST AIRLINES INC,4512,10-K,706270,https://www.sec.gov/Archives/edgar/data/706270/0000950153-95-000077-index.htm,https://www.sec.gov/Archives/edgar/data/706270/0000950153-95-000077.txt
