Year of the report,Quarter of the report,Company Name,Standard Industrial Classification Code,Type of Report,Central Index Key,Report Page,Report as Text
2021,1,10X Capital Venture Acquisition Corp,3714,10-K,1821595,https://www.sec.gov/Archives/edgar/data/1821595/0001213900-21-018726-index.htm,https://www.sec.gov/Archives/edgar/data/1821595/000121390021018726/0001213900-21-018726.txt
2021,1,10x Genomics/qq/ Inc.,3826,10-K,1770787,https://www.sec.gov/Archives/edgar/data/1770787/0001770787-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1770787/000177078721000009/0001770787-21-000009.txt
2021,1,1847 Goedeker Inc.,5700,10-K,1810140,https://www.sec.gov/Archives/edgar/data/1810140/0001213900-21-018284-index.htm,https://www.sec.gov/Archives/edgar/data/1810140/000121390021018284/0001213900-21-018284.txt
2021,1,1895 Bancorp of Wisconsin/qq/ Inc.,6036,10-K,1751692,https://www.sec.gov/Archives/edgar/data/1751692/0001193125-21-101902-index.htm,https://www.sec.gov/Archives/edgar/data/1751692/000119312521101902/0001193125-21-101902.txt
2021,1,1Life Healthcare Inc,8011,10-K,1404123,https://www.sec.gov/Archives/edgar/data/1404123/0001564590-21-013897-index.htm,https://www.sec.gov/Archives/edgar/data/1404123/000156459021013897/0001564590-21-013897.txt
2021,1,1ST CONSTITUTION BANCORP,6035,10-K,1141807,https://www.sec.gov/Archives/edgar/data/1141807/0001141807-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1141807/000114180721000005/0001141807-21-000005.txt
2021,1,1ST SOURCE CORP,6022,10-K,34782,https://www.sec.gov/Archives/edgar/data/34782/0000034782-21-000036-index.htm,https://www.sec.gov/Archives/edgar/data/34782/000003478221000036/0000034782-21-000036.txt
2021,1,1st FRANKLIN FINANCIAL CORP,6141,10-K,38723,https://www.sec.gov/Archives/edgar/data/38723/0001376474-21-000102-index.htm,https://www.sec.gov/Archives/edgar/data/38723/000137647421000102/0001376474-21-000102.txt
2021,1,22nd Century Group/qq/ Inc.,2111,10-K,1347858,https://www.sec.gov/Archives/edgar/data/1347858/0001558370-21-002771-index.htm,https://www.sec.gov/Archives/edgar/data/1347858/000155837021002771/0001558370-21-002771.txt
2021,1,2U/qq/ Inc.,7372,10-K,1459417,https://www.sec.gov/Archives/edgar/data/1459417/0001459417-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1459417/000145941721000003/0001459417-21-000003.txt
2021,1,3D MAKERJET/qq/ INC.,8742,10-K,1458023,https://www.sec.gov/Archives/edgar/data/1458023/0001213900-21-009900-index.htm,https://www.sec.gov/Archives/edgar/data/1458023/000121390021009900/0001213900-21-009900.txt
2021,1,3D MAKERJET/qq/ INC.,8742,10-K,1458023,https://www.sec.gov/Archives/edgar/data/1458023/0001213900-21-009904-index.htm,https://www.sec.gov/Archives/edgar/data/1458023/000121390021009904/0001213900-21-009904.txt
2021,1,3D MAKERJET/qq/ INC.,8742,10-K,1458023,https://www.sec.gov/Archives/edgar/data/1458023/0001213900-21-009907-index.htm,https://www.sec.gov/Archives/edgar/data/1458023/000121390021009907/0001213900-21-009907.txt
2021,1,3D MAKERJET/qq/ INC.,8742,10-K,1458023,https://www.sec.gov/Archives/edgar/data/1458023/0001213900-21-009910-index.htm,https://www.sec.gov/Archives/edgar/data/1458023/000121390021009910/0001213900-21-009910.txt
2021,1,3D MAKERJET/qq/ INC.,8742,10-K,1458023,https://www.sec.gov/Archives/edgar/data/1458023/0001213900-21-009911-index.htm,https://www.sec.gov/Archives/edgar/data/1458023/000121390021009911/0001213900-21-009911.txt
2021,1,3D SYSTEMS CORP,7372,10-K,910638,https://www.sec.gov/Archives/edgar/data/910638/0000910638-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/910638/000091063821000008/0000910638-21-000008.txt
2021,1,3M CO,3841,10-K,66740,https://www.sec.gov/Archives/edgar/data/66740/0001558370-21-000737-index.htm,https://www.sec.gov/Archives/edgar/data/66740/000155837021000737/0001558370-21-000737.txt
2021,1,4D Molecular Therapeutics Inc.,2836,10-K,1650648,https://www.sec.gov/Archives/edgar/data/1650648/0001564590-21-015502-index.htm,https://www.sec.gov/Archives/edgar/data/1650648/000156459021015502/0001564590-21-015502.txt
2021,1,5:01 Acquisition Corp.,6770,10-K,1823465,https://www.sec.gov/Archives/edgar/data/1823465/0001104659-21-037704-index.htm,https://www.sec.gov/Archives/edgar/data/1823465/000110465921037704/0001104659-21-037704.txt
2021,1,7GC & Co. Holdings Inc.,6770,10-K,1826011,https://www.sec.gov/Archives/edgar/data/1826011/0001213900-21-018002-index.htm,https://www.sec.gov/Archives/edgar/data/1826011/000121390021018002/0001213900-21-018002.txt
2021,1,890 5th Avenue Partners/qq/ Inc.,6770,10-K,1828972,https://www.sec.gov/Archives/edgar/data/1828972/0001104659-21-044726-index.htm,https://www.sec.gov/Archives/edgar/data/1828972/000110465921044726/0001104659-21-044726.txt
2021,1,89bio/qq/ Inc.,2834,10-K,1785173,https://www.sec.gov/Archives/edgar/data/1785173/0001564590-21-015214-index.htm,https://www.sec.gov/Archives/edgar/data/1785173/000156459021015214/0001564590-21-015214.txt
2021,1,9 METERS BIOPHARMA/qq/ INC.,2834,10-K,1551986,https://www.sec.gov/Archives/edgar/data/1551986/0001551986-21-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1551986/000155198621000033/0001551986-21-000033.txt
2021,1,908 Devices Inc.,3829,10-K,1555279,https://www.sec.gov/Archives/edgar/data/1555279/0001104659-21-044397-index.htm,https://www.sec.gov/Archives/edgar/data/1555279/000110465921044397/0001104659-21-044397.txt
2021,1,A. H. Belo Corp,2711,10-K,1413898,https://www.sec.gov/Archives/edgar/data/1413898/0001413898-21-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1413898/000141389821000012/0001413898-21-000012.txt
